#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
14000	-54.5211	0.794444	-53.2378	5001.45	14.141	5005.66	-32.6275	0.637014	-30.7295	5002.5	14.1862	5004.5	1.99314	0.022366	2.1665	54.3325	0.235677	55
14500	-52.5435	0.740726	-50.1735	5001.92	14.162	5004.48	-30.5482	0.599562	-28.8659	5002.87	14.1915	5004	1.98789	0.0222522	2.1535	54.4175	0.234484	55
15000	-50.5578	0.689058	-48.8285	5002.75	14.1635	5004.15	-28.7201	0.56378	-27.0935	5002.77	14.1832	5004	1.97797	0.0221749	2.1485	54.495	0.233637	55
15500	-49.0899	0.694071	-46.8798	5003.12	14.1772	5004.68	-26.979	0.528271	-25.4284	5002.99	14.215	5004.5	1.99267	0.0227422	2.1675	54.5725	0.235532	55
16000	-47.0272	0.671846	-45.2655	5003.16	14.2025	5003.61	-25.4881	0.501898	-24.0577	5002.61	14.2101	5003	1.99291	0.0224244	2.157	54.6275	0.233309	55
16500	-45.2877	0.624099	-43.6818	5003.32	14.2066	5004.32	-24.0339	0.473059	-22.8322	5002.92	14.1589	5003	1.99435	0.0221002	2.1665	54.6975	0.234259	55
17000	-43.9062	0.599099	-42.5431	5003.73	14.2461	5003.07	-22.716	0.450052	-21.4226	5003.55	14.1855	5004	1.9903	0.0230692	2.16	54.785	0.235288	55
17500	-42.8937	0.629065	-41.6486	5004.17	14.2261	5002.9	-21.5478	0.430895	-20.3946	5004.42	14.2048	5002	1.98975	0.0222994	2.145	54.88	0.234364	55
18000	-41.7287	0.608618	-40.5177	5004.11	14.2413	5003.41	-20.4268	0.410056	-19.3193	5004.65	14.205	5005	1.99667	0.0219046	2.17	54.9025	0.23309	55
18500	-40.9926	0.568535	-39.9813	5004.2	14.231	5003.56	-19.3975	0.391876	-18.3686	5003.32	14.2269	5004	1.99887	0.0228058	2.1615	54.925	0.234491	55
19000	-39.3706	0.579951	-38.175	5003.85	14.2399	5004.82	-18.4907	0.3749	-17.7225	5004.55	14.2403	5004.5	1.99025	0.0233582	2.1585	55.0075	0.233999	55
19500	-38.6395	0.528644	-37.9922	5004.26	14.2387	5005.82	-17.6565	0.360783	-16.7526	5004.85	14.279	5006	1.98877	0.02201	2.145	55.0625	0.234727	55
20000	-37.7775	0.545032	-36.4092	5004.81	14.2549	5005.98	-16.8535	0.343291	-16.1223	5005.15	14.2551	5005	1.98517	0.022198	2.158	55.135	0.234957	55
