#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
13500	-63.4755	0.986239	-60.8007	5018.78	3.92153	5005.07	-47.7988	0.895027	-44.2077	5018.54	3.93925	5005	4.09435	0.0498409	4.582	54.91	0.206546	55
14000	-60.2599	0.98	-56.9012	5018.79	3.92333	5005.98	-44.6766	0.855564	-41.1791	5018.71	3.99114	5006	4.11444	0.0497602	4.612	55.035	0.20849	55
14500	-56.9911	0.922715	-53.2415	5018.94	3.96735	5005.77	-41.8816	0.810878	-38.2396	5019.54	3.98033	5006	4.11749	0.0496131	4.584	55.1325	0.209247	55
15000	-54.6822	0.873865	-51.1683	5019.11	3.97792	5005.58	-39.3253	0.768727	-36.0378	5019.16	3.99366	5006	4.10514	0.0497893	4.5605	55.1925	0.20871	55
15500	-52.316	0.829635	-49.8084	5019.12	4.00805	5005.33	-36.992	0.729626	-34.1412	5018.78	4.02518	5006	4.137	0.0503521	4.622	55.2975	0.21103	55
16000	-49.3933	0.77591	-46.4733	5019.16	4.02478	5005.86	-34.9643	0.697345	-32.2695	5019.66	4.03251	5006	4.12486	0.0510217	4.598	55.395	0.20813	56
16500	-47.5057	0.758326	-46.0279	5019.81	4.0485	5006.59	-32.9644	0.661724	-30.2003	5020.14	4.07324	5007	4.16617	0.0520192	4.6515	55.455	0.20737	56
17000	-46.0471	0.757881	-44.1659	5019.87	4.04964	5006.89	-31.136	0.630303	-28.5979	5019.27	4.04569	5007	4.17304	0.0516347	4.656	55.5	0.20708	56
17500	-43.5042	0.701994	-40.8879	5019.77	4.04831	5006.72	-29.548	0.603408	-27.2091	5019.39	4.04776	5006	4.16452	0.0515925	4.6445	55.615	0.206181	56
18000	-42.4696	0.664885	-39.6596	5019.94	4.0658	5006.44	-27.9675	0.574909	-25.9727	5019.83	4.08716	5007	4.16295	0.0522305	4.6885	55.685	0.20796	56
18500	-41.2494	0.677721	-39.0484	5019.94	4.08687	5006.4	-26.5769	0.550208	-24.4201	5020.42	4.11218	5006.5	4.17532	0.0512186	4.6315	55.7275	0.206312	56
19000	-39.875	0.630458	-37.901	5020.04	4.08648	5007.37	-25.3353	0.526719	-23.5649	5020.37	4.08965	5007	4.19742	0.0526321	4.7155	55.765	0.205804	56
19500	-38.5449	0.627609	-36.8158	5020.42	4.09568	5007.82	-24.1138	0.482834	-22.2581	5020.15	4.09025	5007.5	4.2	0.0516342	4.6725	55.835	0.205975	56
20000	-37.1094	0.555771	-35.5328	5020.69	4.10944	5007.87	-22.9598	0.462914	-21.1768	5020.74	4.11126	5007.5	4.20329	0.0513684	4.668	55.885	0.206515	56
