#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
10000	-95.5425	1.23555	-93.7977	5006.23	3.02331	5002.85	-65.2428	1.05919	-62.4641	5006.56	3.08013	5003	2.27773	0.0253435	2.468	53.8375	0.21012	54
10500	-89.8534	1.13202	-87.1555	5007.15	3.07861	5003.68	-59.911	0.990214	-56.9916	5007.62	3.15261	5004	2.28203	0.0248718	2.488	54	0.208527	54
11000	-84.4418	1.07754	-81.172	5008.34	3.13862	5003.95	-55.025	0.9172	-51.6412	5009.1	3.17442	5005	2.27712	0.0250152	2.465	54.1375	0.205919	54
11500	-79.5749	1.04623	-78.561	5008.87	3.16431	5004.64	-50.8583	0.87314	-47.481	5010.11	3.19513	5006	2.28556	0.0252809	2.461	54.3225	0.205979	54
12000	-75.563	0.981931	-72.8605	5009.08	3.17148	5004.5	-47.0148	0.817897	-43.4529	5009.18	3.20617	5005	2.28987	0.0255449	2.4965	54.4	0.201187	54
12500	-71.5186	0.934798	-69.6373	5009.26	3.1881	5004.05	-43.6766	0.767058	-40.8558	5009.36	3.24816	5006	2.27956	0.0251009	2.465	54.545	0.200488	55
13000	-68.0215	0.885409	-66.1783	5009.03	3.2237	5003.9	-40.5581	0.732803	-37.7492	5009.14	3.2123	5003.5	2.2801	0.0250556	2.476	54.6675	0.202162	55
13500	-64.9339	0.884644	-62.4699	5009.89	3.2517	5003.94	-37.7874	0.692435	-34.8916	5009.28	3.24933	5005	2.28783	0.0250864	2.486	54.7825	0.202213	55
14000	-63.0464	0.841975	-61.234	5009.4	3.24349	5006.18	-35.2863	0.650466	-32.7593	5010.15	3.28336	5005.5	2.30207	0.025528	2.5075	54.8975	0.201728	55
14500	-60.0695	0.787446	-58.1008	5010.29	3.30879	5005.82	-33.0217	0.603981	-30.9305	5010.44	3.25729	5005	2.28744	0.0257436	2.4745	54.965	0.202018	55
15000	-58.0084	0.736747	-56.675	5010.26	3.30875	5006.58	-30.9913	0.568518	-28.7585	5010.68	3.36584	5006	2.28476	0.0250689	2.482	55.0475	0.200939	55
15500	-55.6366	0.710845	-53.6928	5010.96	3.33004	5004.74	-29.1459	0.538739	-27.2097	5011.48	3.38319	5006	2.28671	0.0257389	2.4695	55.095	0.202218	55
16000	-53.8469	0.671082	-52.1364	5011.34	3.379	5006.23	-27.3706	0.508902	-25.351	5011.39	3.41698	5006	2.2757	0.02537	2.4775	55.18	0.199922	55
16500	-52.1766	0.691203	-51.0008	5011.39	3.41965	5006.44	-25.8206	0.47867	-23.8848	5011.19	3.44339	5006	2.28247	0.0262495	2.469	55.27	0.202039	55
17000	-50.3647	0.688501	-48.5812	5011.42	3.47039	5006.92	-24.4007	0.458963	-22.545	5010.32	3.52065	5006	2.29362	0.0254578	2.477	55.3125	0.203601	56
17500	-48.8685	0.640211	-46.6735	5011.69	3.51863	5006.12	-23.0953	0.440308	-21.4028	5012.62	3.63568	5006.5	2.29151	0.0257924	2.489	55.3925	0.203623	55
18000	-48.3423	0.643031	-46.8146	5012.67	3.58192	5005.45	-21.9736	0.418719	-20.6717	5012.81	3.63006	5007.5	2.31369	0.0258611	2.4865	55.5025	0.204523	56
18500	-46.8574	0.637568	-45.3613	5013.13	3.63569	5007.08	-20.8497	0.401059	-19.4896	5013.36	3.65256	5008.5	2.30889	0.0255166	2.503	55.5525	0.203215	56
19000	-45.5688	0.589094	-44.6863	5012.99	3.63303	5006.93	-19.9483	0.38643	-18.609	5012.61	3.6629	5009	2.28369	0.025973	2.4775	55.5975	0.203451	56
19500	-44.4487	0.605407	-43.0315	5012.74	3.64964	5007.82	-19.0219	0.370392	-17.8205	5012.76	3.65766	5007.5	2.30294	0.0255814	2.4955	55.6575	0.204309	56
20000	-43.5309	0.586564	-42.5336	5012.99	3.63542	5007.2	-18.1307	0.355659	-17.1191	5012.69	3.65617	5007.5	2.29661	0.0261087	2.4955	55.7625	0.203731	56
