#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
12000	-72.0463	1.0663	-68.5088	4981.06	18.3839	5003.53	-47.43	0.953129	-44.8536	4981.32	18.3924	5003	2.53644	0.0335178	2.8565	54.5325	0.283082	55
12500	-67.2869	1.00569	-65.1157	4981.88	18.3453	5003.58	-43.7856	0.908718	-41.0013	4982.72	18.3204	5005	2.54083	0.033604	2.8725	54.61	0.282545	55
13000	-64.367	0.965739	-61.8396	4982.08	18.3171	5004.39	-40.6926	0.875518	-37.6476	4982.05	18.3159	5003	2.54337	0.0338099	2.885	54.74	0.283053	55
13500	-60.6777	0.915335	-58.4637	4982.37	18.3134	5004.2	-37.8887	0.841313	-34.907	4982.45	18.3211	5004	2.54362	0.0331313	2.8525	54.8275	0.281567	55
14000	-58.0101	0.893929	-55.5591	4982.36	18.3153	5003.54	-35.3324	0.812633	-32.5951	4982.97	18.3197	5005	2.53672	0.033346	2.8685	54.935	0.282292	55
14500	-55.044	0.85472	-52.8676	4983.67	17.7922	5004.11	-32.9379	0.712091	-30.6202	4983.04	17.6391	5005	2.53825	0.033791	2.85	55.0875	0.272967	55.5
15000	-53.6692	0.82942	-51.092	4983.69	17.6519	5004.35	-30.8253	0.673897	-28.5101	4983.73	17.6773	5004	2.5431	0.0341325	2.859	55.175	0.273698	56
15500	-50.6175	0.734073	-48.7862	4983.67	17.6856	5005.24	-28.9102	0.637278	-26.8154	4983.5	17.6703	5005	2.55352	0.0335211	2.879	55.2475	0.27373	56
16000	-49.7513	0.78121	-47.3041	4983.51	17.6844	5005.01	-27.2338	0.614692	-25.6189	4983.41	17.6863	5005	2.5546	0.0334446	2.872	55.325	0.272942	56
16500	-47.4527	0.738788	-46.076	4983.86	17.6905	5005.63	-25.6925	0.581569	-23.8289	4984.21	17.6948	5005	2.53496	0.0331133	2.8415	55.445	0.27403	56
17000	-45.8109	0.648157	-44.2143	4983.98	17.6885	5006.06	-24.2573	0.549388	-22.5433	4983.58	17.6886	5005.5	2.55574	0.0334174	2.882	55.525	0.273011	56
17500	-45.1131	0.649858	-43.2866	4983.81	17.6896	5006.21	-22.9234	0.526616	-21.6114	4984.36	17.6924	5006.5	2.56863	0.0340958	2.9215	55.6225	0.27299	56
18000	-43.683	0.648825	-42.3323	4984.15	17.6959	5006.31	-21.8229	0.514433	-20.6238	4984.11	17.6993	5006	2.55803	0.0338305	2.89	55.67	0.273064	56
18500	-42.6755	0.637476	-40.9641	4983.79	17.7004	5006.76	-20.7633	0.498301	-19.596	4983.46	17.6983	5004	2.56219	0.0346899	2.904	55.7375	0.272548	56
19000	-41.1874	0.604305	-39.6601	4983.63	17.6949	5006.16	-19.8242	0.461925	-18.5921	4983.5	17.6623	5006	2.54483	0.0339317	2.862	55.765	0.271955	56
19500	-40.356	0.620249	-38.6492	4983.27	17.7001	5005.54	-18.9286	0.448384	-17.7198	4983.44	17.7092	5006	2.5531	0.0341413	2.888	55.825	0.271191	56
20000	-39.0985	0.564003	-37.4913	4983.47	17.7038	5006.06	-18.0914	0.431288	-17.0076	4983.45	17.696	5005	2.56011	0.0340396	2.903	55.89	0.27259	56
