#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
14000	-69.9336	0.82742	-68.0622	5010.24	6.78602	5007.13	-37.5117	0.610623	-35.4332	5010.27	6.79966	5006	1.75929	0.0203146	1.887	54.735	0.21325	55
14500	-66.6384	0.78375	-65.5388	5010.08	6.79333	5006.14	-35.0648	0.569683	-32.8923	5010.12	6.81452	5006	1.77492	0.0197169	1.894	54.865	0.212556	55
15000	-64.7901	0.757291	-63.277	5010.22	6.79787	5005.9	-32.7516	0.536717	-30.6749	5010.9	6.82048	5006.5	1.75264	0.0198013	1.8835	54.95	0.211674	55
15500	-62.1326	0.767536	-59.9045	5010.02	6.79013	5005.16	-30.8623	0.511564	-29.1683	5010.79	6.8111	5006	1.75238	0.0199623	1.865	55.0375	0.211517	55
16000	-60.1885	0.729288	-57.1061	5010.31	6.79764	5005.31	-29.0043	0.485206	-27.3323	5011.27	6.80197	5006	1.75412	0.0202794	1.86	55.12	0.211099	55
16500	-58.1515	0.731116	-55.9817	5011	6.80029	5005.53	-27.2675	0.448957	-25.5932	5011.48	6.81145	5005.5	1.76486	0.0199969	1.879	55.1775	0.211457	55
17000	-56.4021	0.682603	-55.3395	5011.45	6.8131	5006.12	-25.7852	0.426538	-24.1314	5011.88	6.81083	5007	1.76361	0.0197913	1.8875	55.2875	0.212249	55
17500	-55.7378	0.686775	-53.8117	5011.89	6.8062	5006.32	-24.3991	0.406503	-22.8407	5012.17	6.80328	5007	1.75512	0.0197921	1.863	55.34	0.212424	55
18000	-53.6706	0.634838	-52.5799	5012.24	6.80749	5005.73	-23.0946	0.3887	-21.5944	5012.36	6.89067	5007	1.76711	0.0199698	1.8835	55.3675	0.211733	55
18500	-52.5351	0.640909	-52.1585	5012.17	6.78429	5007.72	-21.8286	0.365135	-20.6937	5012.29	6.83228	5008	1.76272	0.0198035	1.9045	55.455	0.209534	55.5
19000	-51.488	0.623924	-49.9578	5012.36	6.79333	5007.4	-20.759	0.347472	-19.6566	5012.6	6.89544	5008	1.76715	0.0206248	1.8705	55.5275	0.21008	55
19500	-50.2785	0.612308	-49.1297	5012.77	6.87557	5007.74	-19.7644	0.326933	-18.8552	5012.66	6.89037	5006	1.75162	0.0202329	1.863	55.5475	0.210607	55.5
20000	-48.7611	0.602696	-47.2071	5012.49	6.89662	5007.82	-18.8263	0.315189	-17.7391	5012.76	6.90557	5008.5	1.75042	0.0195581	1.8695	55.6525	0.208988	56
