#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
12500	-106.977	1.56834	-104.893	5009.56	4.13527	5002.98	-97.7576	1.5203	-95.7002	5010.08	4.13782	5003	5.24647	0.018528	5.2175	53.7075	0.213322	54
13000	-102.106	1.51501	-99.1163	5010.21	4.1682	5002.88	-92.7621	1.48155	-89.8893	5010.84	4.2242	5003	5.22066	0.0180847	5.1985	53.81	0.212715	54
13500	-97.132	1.47573	-93.8183	5010.59	4.16673	5003.49	-87.8641	1.40924	-85.5974	5010.58	4.15242	5003	5.20832	0.0173536	5.1685	53.93	0.212958	54
14000	-92.1245	1.40883	-89.9774	5010.77	4.16869	5003.34	-83.1443	1.35352	-80.471	5011.29	4.17353	5004	5.25075	0.0181915	5.2155	54.0525	0.211687	54
14500	-87.6776	1.36376	-84.8319	5011.32	4.17817	5003.84	-78.8541	1.29581	-76.4987	5012.18	4.20877	5003.5	5.27747	0.0182845	5.234	54.1775	0.211606	54
15000	-83.0495	1.2882	-79.6639	5012.03	4.18942	5003.76	-74.7976	1.23745	-72.178	5011.72	4.16668	5003	5.29284	0.0187574	5.2745	54.28	0.210183	54
15500	-79.5457	1.23478	-76.5969	5012.26	4.1996	5003.18	-70.8522	1.1852	-68.1167	5012.2	4.20902	5003	5.28645	0.0189178	5.2605	54.375	0.210229	54
16000	-75.9996	1.18239	-73.3156	5012.31	4.19943	5003.61	-67.3074	1.13796	-64.095	5012.52	4.2016	5003	5.28942	0.0199519	5.2475	54.47	0.209601	54
16500	-72.3458	1.15333	-68.9103	5012.52	4.204	5003.72	-64.1939	1.11215	-60.5354	5012.3	4.21343	5004	5.31649	0.0206983	5.2655	54.575	0.210468	55
17000	-69.3906	1.12318	-66.1937	5012.37	4.21061	5003.95	-61.5349	1.06616	-57.7047	5012.19	4.22059	5003	5.33364	0.0201874	5.2915	54.6825	0.212349	55
17500	-66.7171	1.09126	-63.0342	5012.11	4.21634	5004.36	-58.7126	1.02354	-55.2533	5012.66	4.2353	5004	5.35771	0.0200573	5.3065	54.79	0.211871	55
18000	-63.8013	1.04441	-60.8923	5012.91	4.23551	5004.58	-56.1534	0.994715	-53.6233	5013.03	4.23512	5004	5.36506	0.0195367	5.337	54.8525	0.212284	55
18500	-61.5279	1.01511	-59.0863	5013.24	4.24147	5004.62	-54.0123	0.965859	-51.1776	5013.38	4.251	5005	5.36477	0.0195271	5.328	54.9225	0.209854	55
19000	-59.407	0.965605	-57.7196	5013.31	4.24519	5004.73	-51.7788	0.926451	-49.1107	5014.3	4.34953	5004.5	5.34751	0.0211867	5.311	54.9925	0.209979	55
19500	-57.3488	0.960952	-55.5463	5014.4	4.33574	5004.62	-49.5536	0.902066	-46.7277	5014.29	4.33696	5004.5	5.34686	0.0193488	5.324	55.1025	0.210454	55
20000	-55.0528	0.913793	-51.5863	5014.5	4.33542	5004.65	-47.4139	0.875368	-44.5583	5014.55	4.33285	5005	5.34734	0.0189214	5.302	55.1525	0.208883	55
